order_id,customer_id,product_id,quantity,unit_price,order_date,status,shipping_country
ORD-02658,CUST-1287,PROD-N14,1,14.99,2024-01-01,completed,US
ORD-02659,CUST-1356,PROD-F6,2,39.99,2024-02-29,completed,NL
ORD-02660,CUST-1470,PROD-O15,1,19.99,2024-02-29,completed,US
ORD-02661,CUST-1302,PROD-L12,1,149.0,2024-01-12,cancelled,US
ORD-02662,CUST-1111,PROD-M13,3,89.99,2024-01-22,cancelled,DE
ORD-02663,CUST-1482,PROD-H8,4,59.99,2024-01-11,completed,UK
ORD-02664,CUST-1461,PROD-N14,2,14.99,2024-03-28,completed,BR
ORD-02665,CUST-1194,PROD-M13,1,89.99,2024-01-17,completed,US
ORD-02666,CUST-1211,PROD-E5,2,199.99,2024-01-18,completed,CA
ORD-02667,CUST-1151,PROD-E5,1,199.99,2024-01-26,completed,BR
ORD-02668,CUST-1181,PROD-H8,1,59.99,2024-02-03,shipped,DE
ORD-02669,CUST-1424,PROD-F6,2,39.99,2024-03-23,cancelled,SE
ORD-02670,CUST-1427,PROD-N14,1,14.99,2024-01-22,shipped,FR
ORD-02671,CUST-1359,PROD-C3,2,9.99,2024-03-09,pending,DE
ORD-02672,CUST-1106,PROD-K11,3,54.99,2024-03-28,completed,BR
ORD-02673,CUST-1406,PROD-I9,4,34.99,2024-03-11,completed,US
ORD-02674,CUST-1239,PROD-I9,1,34.99,2024-01-27,completed,US
ORD-02675,CUST-1323,PROD-O15,2,19.99,2024-01-15,completed,JP
ORD-02676,CUST-1190,PROD-C3,2,9.99,2024-02-29,shipped,FR
ORD-02677,CUST-1165,PROD-K11,5,54.99,2024-03-16,completed,SE
ORD-02678,CUST-1243,PROD-F6,1,39.99,2024-01-02,completed,DE
ORD-02679,CUST-1183,PROD-K11,1,54.99,2024-01-13,completed,US
ORD-02680,CUST-1011,PROD-H8,1,59.99,2024-03-10,pending,MX
ORD-02681,CUST-1355,PROD-J10,2,12.99,2024-02-28,pending,BR
ORD-02682,CUST-1129,PROD-G7,4,49.95,2024-03-01,completed,NL
ORD-02683,CUST-1153,PROD-F6,3,39.99,2024-03-02,completed,CA
ORD-02684,CUST-1218,PROD-M13,1,89.99,2024-03-05,completed,NL
ORD-02685,CUST-1262,PROD-G7,1,49.95,2024-03-16,completed,UK
ORD-02686,CUST-1482,PROD-O15,8,19.99,2024-03-17,shipped,CA
ORD-02687,CUST-1170,PROD-J10,1,12.99,2024-01-18,completed,US
ORD-02688,CUST-1234,PROD-E5,4,199.99,2024-01-19,pending,US
ORD-02689,CUST-1102,PROD-H8,3,59.99,2024-01-01,completed,UK
ORD-02690,CUST-1439,PROD-E5,1,199.99,2024-01-11,completed,FR
ORD-02691,CUST-1284,PROD-B2,1,149.99,2024-02-01,completed,US
ORD-02692,CUST-1241,PROD-H8,1,59.99,2024-01-21,shipped,SE
ORD-02693,CUST-1241,PROD-G7,1,49.95,2024-03-30,cancelled,FR
ORD-02694,CUST-1390,PROD-N14,3,14.99,2024-02-29,completed,FR
ORD-02695,CUST-1068,PROD-C3,3,9.99,2024-02-10,pending,MX
ORD-02696,CUST-1373,PROD-F6,4,39.99,2024-02-06,pending,NL
ORD-02697,CUST-1250,PROD-G7,1,49.95,2024-03-09,cancelled,BR
ORD-02698,CUST-1311,PROD-J10,1,12.99,2024-01-04,completed,MX
ORD-02699,CUST-1256,PROD-D4,1,74.5,2024-02-17,completed,NL
ORD-02700,CUST-1330,PROD-J10,5,12.99,2024-02-20,completed,US
ORD-02701,CUST-1154,PROD-H8,1,59.99,2024-01-25,pending,US
ORD-02702,CUST-1217,PROD-F6,3,39.99,2024-02-19,completed,UK
ORD-02703,CUST-1246,PROD-E5,3,199.99,2024-02-19,completed,UK
ORD-02704,CUST-1349,PROD-G7,1,49.95,2024-01-23,shipped,US
ORD-02705,CUST-1375,PROD-H8,1,59.99,2024-01-11,completed,SE
ORD-02706,CUST-1006,PROD-N14,4,14.99,2024-02-21,completed,DE
ORD-02707,CUST-1351,PROD-C3,2,9.99,2024-03-14,pending,US
ORD-02708,CUST-1205,PROD-H8,6,59.99,2024-03-24,pending,MX
ORD-02709,CUST-1379,PROD-A1,2,29.99,2024-02-08,cancelled,US
ORD-02710,CUST-1399,PROD-J10,2,12.99,2024-02-27,pending,BR
ORD-02711,CUST-1057,PROD-F6,8,39.99,2024-03-09,completed,FR
ORD-02712,CUST-1040,PROD-I9,4,34.99,2024-02-19,completed,US
ORD-02713,CUST-1263,PROD-F6,1,39.99,2024-03-16,shipped,BR
ORD-02714,CUST-1237,PROD-N14,2,14.99,2024-02-28,completed,US
ORD-02715,CUST-1025,PROD-B2,2,149.99,2024-03-03,shipped,SE
ORD-02716,CUST-1345,PROD-F6,2,39.99,2024-02-02,completed,MX
ORD-02717,CUST-1091,PROD-N14,2,14.99,2024-01-04,completed,DE
ORD-02718,CUST-1152,PROD-G7,2,49.95,2024-01-03,cancelled,US
ORD-02719,CUST-1018,PROD-J10,1,12.99,2024-01-15,shipped,BR
ORD-02720,CUST-1273,PROD-G7,1,49.95,2024-02-01,completed,US
ORD-02721,CUST-1220,PROD-L12,2,149.0,2024-01-19,completed,DE
ORD-02722,CUST-1470,PROD-H8,2,59.99,2024-03-29,shipped,NL
ORD-02723,CUST-1190,PROD-H8,1,59.99,2024-01-06,completed,US
ORD-02724,CUST-1051,PROD-J10,4,12.99,2024-03-22,pending,AU
ORD-02725,CUST-1326,PROD-L12,1,149.0,2024-01-11,completed,FR
ORD-02726,CUST-1382,PROD-G7,1,49.95,2024-01-03,completed,BR
ORD-02727,CUST-1221,PROD-K11,4,54.99,2024-01-11,completed,MX
ORD-02728,CUST-1155,PROD-D4,1,74.5,2024-03-14,shipped,AU
ORD-02729,CUST-1025,PROD-I9,3,34.99,2024-02-01,completed,NL
ORD-02730,CUST-1223,PROD-H8,3,59.99,2024-01-28,completed,BR
ORD-02731,CUST-1343,PROD-L12,1,149.0,2024-01-24,completed,NL
ORD-02732,CUST-1139,PROD-G7,3,49.95,2024-01-24,completed,FR
ORD-02733,CUST-1336,PROD-D4,3,74.5,2024-01-03,completed,UK
ORD-02734,CUST-1499,PROD-E5,2,199.99,2024-02-29,cancelled,DE
ORD-02735,CUST-1363,PROD-B2,1,149.99,2024-01-29,completed,CA
ORD-02736,CUST-1364,PROD-B2,1,149.99,2024-03-19,shipped,JP
ORD-02737,CUST-1168,PROD-J10,2,12.99,2024-02-23,shipped,FR
ORD-02738,CUST-1174,PROD-H8,1,59.99,2024-03-12,completed,DE
ORD-02739,CUST-1437,PROD-N14,1,14.99,2024-02-26,pending,CA
ORD-02740,CUST-1199,PROD-I9,1,34.99,2024-03-30,completed,FR
ORD-02741,CUST-1495,PROD-A1,4,29.99,2024-03-25,completed,SE
ORD-02742,CUST-1042,PROD-H8,10,59.99,2024-03-12,completed,BR
ORD-02743,CUST-1384,PROD-I9,1,34.99,2024-02-17,completed,JP
ORD-02744,CUST-1319,PROD-K11,1,54.99,2024-02-29,shipped,US
ORD-02745,CUST-1212,PROD-J10,2,12.99,2024-02-15,completed,MX
ORD-02746,CUST-1120,PROD-E5,3,199.99,2024-03-12,pending,AU
ORD-02747,CUST-1435,PROD-C3,2,9.99,2024-02-18,completed,US
ORD-02748,CUST-1056,PROD-G7,1,49.95,2024-01-28,shipped,UK
ORD-02749,CUST-1376,PROD-C3,3,9.99,2024-01-21,pending,AU
ORD-02750,CUST-1214,PROD-G7,3,49.95,2024-02-15,shipped,UK
ORD-02751,CUST-1340,PROD-F6,2,39.99,2024-02-16,cancelled,SE
ORD-02752,CUST-1274,PROD-M13,1,89.99,2024-03-22,shipped,FR
ORD-02753,CUST-1237,PROD-D4,2,74.5,2024-02-21,completed,JP
ORD-02754,CUST-1001,PROD-C3,2,9.99,2024-01-23,shipped,DE
ORD-02755,CUST-1349,PROD-M13,3,89.99,2024-02-29,completed,FR
ORD-02756,CUST-1214,PROD-J10,2,12.99,2024-03-24,pending,CA
ORD-02757,CUST-1070,PROD-K11,2,54.99,2024-01-04,shipped,NL
ORD-02758,CUST-1374,PROD-I9,2,34.99,2024-01-11,pending,US
ORD-02759,CUST-1291,PROD-F6,1,39.99,2024-03-19,cancelled,JP
ORD-02760,CUST-1011,PROD-K11,6,54.99,2024-01-12,shipped,MX
ORD-02761,CUST-1442,PROD-K11,2,54.99,2024-02-19,completed,US
ORD-02762,CUST-1122,PROD-H8,3,59.99,2024-02-17,completed,JP
ORD-02763,CUST-1150,PROD-O15,1,19.99,2024-01-26,completed,US
ORD-02764,CUST-1125,PROD-D4,2,74.5,2024-03-14,cancelled,NL
ORD-02765,CUST-1498,PROD-H8,3,59.99,2024-01-31,pending,AU
ORD-02766,CUST-1428,PROD-K11,4,54.99,2024-01-15,completed,US
ORD-02767,CUST-1035,PROD-D4,3,74.5,2024-02-29,completed,BR
ORD-02768,CUST-1443,PROD-A1,3,29.99,2024-03-28,shipped,JP
ORD-02769,CUST-1213,PROD-N14,1,14.99,2024-02-19,completed,BR
ORD-02770,CUST-1310,PROD-I9,3,34.99,2024-01-16,cancelled,AU
ORD-02771,CUST-1423,PROD-L12,2,149.0,2024-01-04,completed,UK
ORD-02772,CUST-1371,PROD-M13,4,89.99,2024-02-20,completed,DE
ORD-02773,CUST-1225,PROD-G7,2,49.95,2024-03-06,pending,MX
ORD-02774,CUST-1134,PROD-B2,1,149.99,2024-01-14,shipped,MX
ORD-02775,CUST-1187,PROD-M13,3,89.99,2024-01-15,pending,SE
ORD-02776,CUST-1407,PROD-F6,5,39.99,2024-01-19,pending,CA
ORD-02777,CUST-1355,PROD-E5,1,199.99,2024-01-13,completed,JP
ORD-02778,CUST-1387,PROD-O15,3,19.99,2024-03-03,completed,DE
ORD-02779,CUST-1403,PROD-E5,2,199.99,2024-03-29,pending,BR
ORD-02780,CUST-1018,PROD-E5,1,199.99,2024-03-13,completed,US
ORD-02781,CUST-1450,PROD-I9,1,34.99,2024-02-06,completed,NL
ORD-02782,CUST-1366,PROD-F6,1,39.99,2024-02-07,completed,NL
ORD-02783,CUST-1225,PROD-K11,2,54.99,2024-02-09,cancelled,UK
ORD-02784,CUST-1311,PROD-C3,1,9.99,2024-03-29,completed,FR
ORD-02785,CUST-1435,PROD-E5,1,199.99,2024-03-22,completed,NL
ORD-02786,CUST-1132,PROD-E5,2,199.99,2024-01-19,completed,BR
ORD-02787,CUST-1316,PROD-I9,2,34.99,2024-03-07,completed,DE
ORD-02788,CUST-1256,PROD-K11,2,54.99,2024-01-20,completed,AU
ORD-02789,CUST-1248,PROD-F6,4,39.99,2024-02-18,cancelled,US
ORD-02790,CUST-1247,PROD-N14,2,14.99,2024-03-08,pending,US
ORD-02791,CUST-1158,PROD-K11,1,54.99,2024-01-09,completed,CA
ORD-02792,CUST-1373,PROD-C3,2,9.99,2024-02-05,completed,SE
ORD-02793,CUST-1291,PROD-D4,2,74.5,2024-02-15,cancelled,US
ORD-02794,CUST-1379,PROD-N14,5,14.99,2024-03-08,completed,DE
ORD-02795,CUST-1050,PROD-K11,1,54.99,2024-01-05,completed,AU
ORD-02796,CUST-1273,PROD-B2,2,149.99,2024-02-04,shipped,US
ORD-02797,CUST-1267,PROD-M13,2,89.99,2024-01-08,completed,CA
ORD-02798,CUST-1333,PROD-E5,3,199.99,2024-01-24,completed,CA
ORD-02799,CUST-1311,PROD-L12,1,149.0,2024-02-28,completed,AU
ORD-02800,CUST-1375,PROD-E5,3,199.99,2024-01-12,completed,US
ORD-02801,CUST-1116,PROD-I9,1,34.99,2024-02-08,completed,NL
ORD-02802,CUST-1050,PROD-M13,2,89.99,2024-03-15,shipped,MX
ORD-02803,CUST-1037,PROD-A1,3,29.99,2024-02-10,completed,JP
ORD-02804,CUST-1101,PROD-B2,1,149.99,2024-02-26,completed,AU
ORD-02805,CUST-1153,PROD-J10,2,12.99,2024-01-28,shipped,US
ORD-02806,CUST-1057,PROD-J10,4,12.99,2024-02-25,pending,MX
ORD-02807,CUST-1325,PROD-K11,2,54.99,2024-01-25,shipped,MX
ORD-02808,CUST-1208,PROD-H8,1,59.99,2024-01-01,shipped,UK
ORD-02809,CUST-1259,PROD-H8,1,59.99,2024-03-21,pending,AU
ORD-02810,CUST-1444,PROD-E5,1,199.99,2024-03-23,shipped,CA
ORD-02811,CUST-1257,PROD-F6,3,39.99,2024-02-05,completed,SE
ORD-02812,CUST-1484,PROD-H8,8,59.99,2024-01-15,completed,JP
ORD-02813,CUST-1260,PROD-A1,5,29.99,2024-02-10,pending,JP
ORD-02814,CUST-1221,PROD-C3,1,9.99,2024-01-23,cancelled,UK
ORD-02815,CUST-1351,PROD-B2,1,149.99,2024-02-26,shipped,US
ORD-02816,CUST-1109,PROD-D4,3,74.5,2024-01-14,completed,AU
ORD-02817,CUST-1241,PROD-E5,3,199.99,2024-02-10,completed,SE
ORD-02818,CUST-1344,PROD-E5,1,199.99,2024-03-19,completed,DE
ORD-02819,CUST-1402,PROD-C3,3,9.99,2024-01-25,completed,US
ORD-02820,CUST-1489,PROD-J10,1,12.99,2024-03-25,shipped,JP
ORD-02821,CUST-1399,PROD-K11,3,54.99,2024-03-17,completed,CA
ORD-02822,CUST-1438,PROD-O15,2,19.99,2024-02-03,completed,DE
ORD-02823,CUST-1181,PROD-C3,1,9.99,2024-02-09,completed,JP
ORD-02824,CUST-1390,PROD-E5,2,199.99,2024-02-24,pending,US
ORD-02825,CUST-1209,PROD-M13,1,89.99,2024-02-21,completed,SE
ORD-02826,CUST-1392,PROD-M13,8,89.99,2024-01-18,completed,US
ORD-02827,CUST-1366,PROD-N14,1,14.99,2024-01-26,completed,UK
ORD-02828,CUST-1218,PROD-N14,1,14.99,2024-02-17,pending,DE
ORD-02829,CUST-1408,PROD-I9,3,34.99,2024-03-12,completed,NL
ORD-02830,CUST-1054,PROD-I9,4,34.99,2024-02-26,completed,CA
ORD-02831,CUST-1482,PROD-C3,3,9.99,2024-02-11,shipped,JP
ORD-02832,CUST-1491,PROD-A1,1,29.99,2024-03-25,pending,CA
ORD-02833,CUST-1030,PROD-E5,2,199.99,2024-03-18,completed,US
ORD-02834,CUST-1189,PROD-K11,1,54.99,2024-02-13,pending,UK
ORD-02835,CUST-1383,PROD-B2,1,149.99,2024-03-01,completed,DE
ORD-02836,CUST-1447,PROD-M13,4,89.99,2024-02-22,completed,NL
ORD-02837,CUST-1045,PROD-E5,1,199.99,2024-03-14,pending,CA
ORD-02838,CUST-1338,PROD-F6,2,39.99,2024-03-14,completed,AU
ORD-02839,CUST-1071,PROD-I9,3,34.99,2024-02-07,completed,MX
ORD-02840,CUST-1184,PROD-L12,6,149.0,2024-02-10,pending,BR
ORD-02841,CUST-1239,PROD-O15,1,19.99,2024-01-28,completed,JP
ORD-02842,CUST-1497,PROD-F6,1,39.99,2024-02-12,completed,UK
ORD-02843,CUST-1328,PROD-J10,1,12.99,2024-01-03,pending,FR
ORD-02844,CUST-1425,PROD-G7,3,49.95,2024-03-03,shipped,US
ORD-02845,CUST-1289,PROD-O15,1,19.99,2024-03-06,pending,US
ORD-02846,CUST-1251,PROD-I9,3,34.99,2024-02-11,completed,NL
ORD-02847,CUST-1038,PROD-F6,1,39.99,2024-03-22,shipped,US
ORD-02848,CUST-1408,PROD-I9,2,34.99,2024-01-15,shipped,US
ORD-02849,CUST-1097,PROD-J10,2,12.99,2024-02-29,completed,MX
ORD-02850,CUST-1238,PROD-K11,4,54.99,2024-02-25,pending,BR
ORD-02851,CUST-1093,PROD-C3,1,9.99,2024-03-24,cancelled,NL
ORD-02852,CUST-1354,PROD-F6,2,39.99,2024-02-28,pending,US
ORD-02853,CUST-1319,PROD-G7,1,49.95,2024-03-14,pending,US
ORD-02854,CUST-1077,PROD-A1,1,29.99,2024-01-29,completed,CA
ORD-02855,CUST-1272,PROD-J10,3,12.99,2024-03-27,pending,SE
ORD-02856,CUST-1294,PROD-K11,3,54.99,2024-01-26,completed,BR
ORD-02857,CUST-1395,PROD-N14,1,14.99,2024-03-14,completed,CA
ORD-02858,CUST-1273,PROD-E5,1,199.99,2024-01-24,shipped,US
ORD-02859,CUST-1488,PROD-M13,2,89.99,2024-01-17,completed,DE
ORD-02860,CUST-1336,PROD-N14,5,14.99,2024-02-10,completed,CA
ORD-02861,CUST-1138,PROD-E5,2,199.99,2024-01-21,completed,CA
ORD-02862,CUST-1449,PROD-M13,1,89.99,2024-02-15,pending,US
ORD-02863,CUST-1444,PROD-N14,1,14.99,2024-02-18,completed,FR
ORD-02864,CUST-1101,PROD-A1,2,29.99,2024-02-27,completed,MX
ORD-02865,CUST-1047,PROD-G7,4,49.95,2024-03-16,completed,AU
ORD-02866,CUST-1062,PROD-O15,3,19.99,2024-03-15,completed,MX
ORD-02867,CUST-1379,PROD-D4,6,74.5,2024-01-16,shipped,DE
ORD-02868,CUST-1107,PROD-L12,2,149.0,2024-02-10,completed,MX
ORD-02869,CUST-1260,PROD-I9,2,34.99,2024-02-16,completed,JP
ORD-02870,CUST-1215,PROD-A1,1,29.99,2024-01-01,pending,US
ORD-02871,CUST-1428,PROD-F6,6,39.99,2024-02-16,completed,FR
ORD-02872,CUST-1359,PROD-N14,1,14.99,2024-03-24,completed,SE
ORD-02873,CUST-1008,PROD-K11,4,54.99,2024-02-19,completed,BR
ORD-02874,CUST-1433,PROD-K11,1,54.99,2024-02-11,completed,US
ORD-02875,CUST-1079,PROD-J10,1,12.99,2024-01-02,completed,BR
ORD-02876,CUST-1410,PROD-H8,1,59.99,2024-01-05,completed,BR
ORD-02877,CUST-1212,PROD-K11,1,54.99,2024-02-07,completed,FR
ORD-02878,CUST-1494,PROD-C3,6,9.99,2024-01-23,completed,BR
ORD-02879,CUST-1450,PROD-M13,1,89.99,2024-03-26,completed,MX
ORD-02880,CUST-1156,PROD-C3,2,9.99,2024-01-04,pending,SE
ORD-02881,CUST-1014,PROD-F6,2,39.99,2024-02-03,completed,DE
ORD-02882,CUST-1446,PROD-A1,1,29.99,2024-03-01,completed,FR
ORD-02883,CUST-1306,PROD-A1,1,29.99,2024-03-10,shipped,US
ORD-02884,CUST-1459,PROD-C3,1,9.99,2024-01-13,completed,US
ORD-02885,CUST-1243,PROD-G7,1,49.95,2024-01-09,pending,FR
ORD-02886,CUST-1438,PROD-N14,2,14.99,2024-03-09,shipped,MX
ORD-02887,CUST-1240,PROD-K11,1,54.99,2024-01-01,completed,US
ORD-02888,CUST-1489,PROD-F6,2,39.99,2024-03-25,shipped,SE
ORD-02889,CUST-1383,PROD-L12,2,149.0,2024-01-13,shipped,CA
ORD-02890,CUST-1412,PROD-C3,2,9.99,2024-01-29,completed,CA
ORD-02891,CUST-1367,PROD-K11,3,54.99,2024-01-11,pending,UK
ORD-02892,CUST-1115,PROD-O15,1,19.99,2024-03-19,completed,US
ORD-02893,CUST-1363,PROD-L12,1,149.0,2024-03-25,pending,SE
ORD-02894,CUST-1452,PROD-J10,2,12.99,2024-03-07,completed,MX
ORD-02895,CUST-1191,PROD-O15,1,19.99,2024-01-17,cancelled,US
ORD-02896,CUST-1409,PROD-J10,3,12.99,2024-01-05,pending,SE
ORD-02897,CUST-1007,PROD-A1,8,29.99,2024-01-26,completed,SE
ORD-02898,CUST-1165,PROD-A1,1,29.99,2024-01-31,completed,NL
ORD-02899,CUST-1096,PROD-H8,4,59.99,2024-03-02,cancelled,NL
ORD-02900,CUST-1232,PROD-G7,10,49.95,2024-02-27,shipped,UK
ORD-02901,CUST-1143,PROD-I9,1,34.99,2024-02-26,cancelled,MX
ORD-02902,CUST-1456,PROD-I9,1,34.99,2024-02-13,completed,UK
ORD-02903,CUST-1233,PROD-F6,3,39.99,2024-03-03,cancelled,US
ORD-02904,CUST-1134,PROD-K11,3,54.99,2024-02-13,completed,MX
ORD-02905,CUST-1493,PROD-F6,2,39.99,2024-02-24,shipped,US
ORD-02906,CUST-1424,PROD-B2,8,149.99,2024-01-30,completed,US
ORD-02907,CUST-1177,PROD-I9,1,34.99,2024-02-07,completed,JP
ORD-02908,CUST-1042,PROD-G7,10,49.95,2024-03-11,shipped,US
ORD-02909,CUST-1430,PROD-G7,1,49.95,2024-03-06,cancelled,CA
ORD-02910,CUST-1381,PROD-M13,1,89.99,2024-01-03,completed,AU
ORD-02911,CUST-1271,PROD-J10,2,12.99,2024-01-20,shipped,US
ORD-02912,CUST-1117,PROD-M13,1,89.99,2024-03-09,shipped,US
ORD-02913,CUST-1084,PROD-F6,1,39.99,2024-01-21,cancelled,SE
ORD-02914,CUST-1476,PROD-N14,1,14.99,2024-03-20,completed,AU
ORD-02915,CUST-1142,PROD-J10,4,12.99,2024-02-24,completed,FR
ORD-02916,CUST-1497,PROD-E5,5,199.99,2024-02-19,pending,JP
ORD-02917,CUST-1480,PROD-H8,1,59.99,2024-02-11,completed,US
ORD-02918,CUST-1342,PROD-B2,3,149.99,2024-02-02,completed,CA
ORD-02919,CUST-1034,PROD-O15,2,19.99,2024-03-19,completed,MX
ORD-02920,CUST-1421,PROD-G7,1,49.95,2024-01-18,completed,MX
ORD-02921,CUST-1081,PROD-M13,1,89.99,2024-02-01,cancelled,FR
ORD-02922,CUST-1427,PROD-G7,1,49.95,2024-03-16,completed,US
ORD-02923,CUST-1205,PROD-D4,1,74.5,2024-02-05,completed,BR
ORD-02924,CUST-1077,PROD-L12,6,149.0,2024-03-15,completed,JP
ORD-02925,CUST-1167,PROD-C3,1,9.99,2024-03-27,completed,SE
ORD-02926,CUST-1052,PROD-B2,1,149.99,2024-03-07,cancelled,NL
ORD-02927,CUST-1152,PROD-H8,3,59.99,2024-01-30,completed,AU
ORD-02928,CUST-1036,PROD-L12,2,149.0,2024-03-19,completed,UK
ORD-02929,CUST-1130,PROD-A1,4,29.99,2024-02-18,completed,SE
ORD-02930,CUST-1448,PROD-H8,2,59.99,2024-02-24,pending,MX
ORD-02931,CUST-1045,PROD-E5,2,199.99,2024-01-29,shipped,NL
ORD-02932,CUST-1435,PROD-N14,1,14.99,2024-02-16,cancelled,JP
ORD-02933,CUST-1215,PROD-N14,8,14.99,2024-03-30,completed,SE
ORD-02934,CUST-1375,PROD-B2,4,149.99,2024-02-05,completed,UK
ORD-02935,CUST-1341,PROD-K11,1,54.99,2024-03-06,completed,DE
ORD-02936,CUST-1412,PROD-B2,1,149.99,2024-01-02,pending,CA
ORD-02937,CUST-1222,PROD-J10,1,12.99,2024-03-04,cancelled,UK
ORD-02938,CUST-1428,PROD-B2,2,149.99,2024-03-03,shipped,FR
ORD-02939,CUST-1341,PROD-J10,4,12.99,2024-03-07,pending,US
ORD-02940,CUST-1406,PROD-J10,2,12.99,2024-01-14,cancelled,US
ORD-02941,CUST-1391,PROD-J10,1,12.99,2024-01-13,completed,DE
ORD-02942,CUST-1309,PROD-J10,3,12.99,2024-03-27,pending,FR
ORD-02943,CUST-1403,PROD-L12,1,149.0,2024-01-06,pending,JP
ORD-02944,CUST-1204,PROD-J10,1,12.99,2024-03-07,cancelled,BR
ORD-02945,CUST-1013,PROD-M13,3,89.99,2024-02-25,completed,NL
ORD-02946,CUST-1168,PROD-C3,2,9.99,2024-01-04,completed,UK
ORD-02947,CUST-1373,PROD-O15,4,19.99,2024-02-22,pending,UK
ORD-02948,CUST-1498,PROD-F6,1,39.99,2024-03-28,completed,UK
ORD-02949,CUST-1357,PROD-H8,1,59.99,2024-01-07,cancelled,UK
ORD-02950,CUST-1394,PROD-M13,1,89.99,2024-01-21,shipped,SE
ORD-02951,CUST-1399,PROD-F6,3,39.99,2024-02-21,completed,JP
ORD-02952,CUST-1315,PROD-N14,1,14.99,2024-01-12,shipped,BR
ORD-02953,CUST-1156,PROD-M13,1,89.99,2024-01-30,completed,BR
ORD-02954,CUST-1318,PROD-B2,2,149.99,2024-03-22,pending,SE
ORD-02955,CUST-1438,PROD-C3,1,9.99,2024-02-18,pending,DE
ORD-02956,CUST-1386,PROD-F6,5,39.99,2024-02-26,completed,US
ORD-02957,CUST-1297,PROD-F6,1,39.99,2024-01-03,completed,AU
ORD-02958,CUST-1387,PROD-L12,2,149.0,2024-03-23,shipped,AU
ORD-02959,CUST-1038,PROD-C3,2,9.99,2024-02-20,completed,US
ORD-02960,CUST-1339,PROD-B2,5,149.99,2024-03-17,pending,UK
ORD-02961,CUST-1203,PROD-C3,2,9.99,2024-02-13,completed,FR
ORD-02962,CUST-1497,PROD-B2,2,149.99,2024-02-07,completed,DE
ORD-02963,CUST-1125,PROD-D4,4,74.5,2024-02-26,shipped,US
ORD-02964,CUST-1114,PROD-K11,1,54.99,2024-02-05,completed,CA
ORD-02965,CUST-1415,PROD-O15,2,19.99,2024-01-29,completed,US
ORD-02966,CUST-1010,PROD-A1,1,29.99,2024-02-07,shipped,JP
ORD-02967,CUST-1282,PROD-N14,2,14.99,2024-02-26,shipped,CA
ORD-02968,CUST-1297,PROD-G7,4,49.95,2024-01-24,pending,SE
ORD-02969,CUST-1361,PROD-J10,3,12.99,2024-02-19,completed,MX
ORD-02970,CUST-1186,PROD-M13,2,89.99,2024-02-03,completed,DE
ORD-02971,CUST-1354,PROD-I9,1,34.99,2024-02-15,completed,DE
ORD-02972,CUST-1275,PROD-N14,1,14.99,2024-03-30,shipped,US
ORD-02973,CUST-1274,PROD-B2,3,149.99,2024-03-05,completed,US
ORD-02974,CUST-1178,PROD-M13,1,89.99,2024-03-18,cancelled,AU
ORD-02975,CUST-1294,PROD-N14,2,14.99,2024-01-29,completed,JP
ORD-02976,CUST-1223,PROD-J10,2,12.99,2024-02-26,completed,US
ORD-02977,CUST-1332,PROD-A1,2,29.99,2024-03-12,completed,DE
ORD-02978,CUST-1181,PROD-H8,1,59.99,2024-01-19,completed,BR
ORD-02979,CUST-1459,PROD-E5,1,199.99,2024-03-13,completed,BR
ORD-02980,CUST-1391,PROD-J10,2,12.99,2024-03-03,completed,FR
ORD-02981,CUST-1275,PROD-D4,2,74.5,2024-03-25,cancelled,UK
ORD-02982,CUST-1448,PROD-F6,2,39.99,2024-01-30,shipped,FR
ORD-02983,CUST-1300,PROD-C3,10,9.99,2024-03-10,completed,US
ORD-02984,CUST-1183,PROD-J10,3,12.99,2024-01-07,shipped,US
ORD-02985,CUST-1271,PROD-M13,2,89.99,2024-01-10,pending,BR
ORD-02986,CUST-1307,PROD-C3,1,9.99,2024-01-25,completed,US
ORD-02987,CUST-1373,PROD-A1,5,29.99,2024-03-24,completed,DE
ORD-02988,CUST-1293,PROD-B2,6,149.99,2024-01-13,cancelled,FR
ORD-02989,CUST-1242,PROD-M13,1,89.99,2024-02-22,completed,DE
ORD-02990,CUST-1090,PROD-C3,1,9.99,2024-01-13,pending,UK
ORD-02991,CUST-1205,PROD-H8,1,59.99,2024-01-12,completed,CA
ORD-02992,CUST-1173,PROD-F6,2,39.99,2024-03-23,pending,MX
ORD-02993,CUST-1450,PROD-B2,1,149.99,2024-03-08,shipped,US
ORD-02994,CUST-1048,PROD-I9,3,34.99,2024-01-08,completed,US
ORD-02995,CUST-1196,PROD-I9,1,34.99,2024-01-02,completed,US
ORD-02996,CUST-1439,PROD-M13,2,89.99,2024-03-13,completed,US
ORD-02997,CUST-1093,PROD-D4,2,74.5,2024-03-22,shipped,CA
ORD-02998,CUST-1467,PROD-F6,4,39.99,2024-01-13,completed,NL
ORD-02999,CUST-1225,PROD-F6,1,39.99,2024-03-14,completed,AU
ORD-03000,CUST-1019,PROD-C3,1,9.99,2024-02-26,shipped,MX
ORD-03001,CUST-1055,PROD-B2,6,149.99,2024-02-09,completed,SE
ORD-03002,CUST-1460,PROD-C3,2,9.99,2024-03-16,completed,JP
ORD-03003,CUST-1313,PROD-D4,1,74.5,2024-03-18,completed,JP
ORD-03004,CUST-1199,PROD-O15,2,19.99,2024-03-25,pending,US
ORD-03005,CUST-1126,PROD-K11,1,54.99,2024-03-11,completed,US
